GDS Record Locator,Reservation Date,Check In Date,Check Out Date,Hotel Chain Code,Hotel Chain Name,Hotel Property Name,Hotel Address,Hotel City Name,Hotel State,Hotel Zip Code,Hotel Country Code,Number of Room Nights,Daily Rate,Room Rate Code,Online Indicator
LQCTJZ,7/27/11,8/1/11,8/4/11,KC,KIMCO HOTELS,"Palomar Sf A Kimpto San Francisco, CA",12 Fourth Street,San Francisco            ,CA,94103,US,3,150.00,A1K,N
LQDCKQ,7/3/12,7/9/12,7/12/12,ES,EMBASSY SUITES,Embassy Suites Indianapolis IN,3912 Vincennes Rd,Indianapolis             ,IN,46268,US,3,91.00,A05A5Y,Y
LQDKEI,6/6/12,6/13/12,6/15/12,HY,HYATT HOTELS,"Hyatt Arlington, VA",1325 Wilson Blvd,Arlington                ,VA,22209,US,2,224.00,DBLGVD,N
LQFFLH,1/19/11,1/24/11,1/28/11,BW,BEST WESTERN INTL,Best Western Tysons,8401 Westpark Dr,Mc Lean                  ,VA,22102,US,4,145.99,A1K,N
LQFVJI,2/28/12,3/4/12,3/8/12,GI,HILTON GARDEN INN,Hilton Garden Inn Las Vegas NV,7830 South Las Vegas Blvd,Las Vegas                ,NV,89123,US,4,99.00,A01AON,Y
LQHJJK,9/6/13,9/11/13,9/12/13,ES,EMBASSY SUITES,Embassy Suites-Atlanta Buckhead GA,3285 Peachtree Road Northeast,Atlanta                  ,GA,30305,US,1,133.00,A04A77,Y
LQIMGB,1/5/12,1/9/12,1/10/12,ES,EMBASSY SUITES,Embassy Stes Tampa FL,555 N Westshore Blvd,Tampa                    ,FL,33609,US,1,112.00,A0CAB0,Y
LQIVDC,3/27/13,4/1/13,4/5/13,HI,HOLIDAY INNS,Holiday Inn Exp Stes Airport Albuquerque,1921 Yale Blvd Se,Albuquerque              ,NM,87106,US,4,80.00,KNGXVU,Y
LQJOJB,3/4/11,3/9/11,3/10/11,HY,HYATT HOTELS,Hyatt Regency Cleveland Arcade OH,420 Superior Avenue,Cleveland                ,OH,44114-1208,US,1,122.00,SRM,N
LQKERJ,5/29/13,6/3/13,6/4/13,HI,HOLIDAY INNS,Holiday Inn Exp Stes Grant - Tuscon AZ,1564 West Grant Road,Tucson                   ,AZ,85745,US,1,77.00,KENXVU,N
LQKERJ,5/29/13,6/4/13,6/5/13,HI,HOLIDAY INNS,Holiday Inn Exp-Stes Nogales AZ,850 W Shell Road,Nogales                  ,AZ,85621,US,1,77.00,KNGXVU,N
LQKERJ,5/29/13,6/5/13,6/6/13,HI,HOLIDAY INNS,Holiday Inn Exp Stes Grant - Tuscon AZ,1564 West Grant Road,Tucson                   ,AZ,85745,US,1,77.00,KENXVU,N
LQPEBH,6/3/13,6/6/13,6/7/13,SI,SHERATON HOTELS,Sheraton Albuquerque NM,2910 Yale Blvd Se,Albuquerque              ,NM,87106,US,1,81.00,W1KXVU,Y
LQPEBH,6/3/13,6/6/13,6/7/13,SI,SHERATON HOTELS,Sheraton Albuquerque NM,2910 Yale Blvd Se,Albuquerque              ,NM,87106,US,1,81.00,W1KXVU,Y
LQSVET,8/22/13,8/27/13,8/29/13,HI,HOLIDAY INNS,Holiday Inn Exp Ste Medford Cp,285 Penninger St,Central Point            ,OR,97502,US,2,82.00,KNGXVU,Y
LQUEMB,7/27/12,7/30/12,8/3/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,4,169.00,A0CA26,N
LQUTLS,3/14/12,3/19/12,3/20/12,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,133.00,B1KXVU,N
LQUTLS,3/14/12,3/19/12,3/20/12,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,133.00,B1KXVU,N
LQUTLS,3/14/12,3/19/12,3/20/12,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,133.00,B1KXVU,N
LQUTLS,3/14/12,3/20/12,3/21/12,RD,RADISSON HOTELS,Radisson Hotel Yuma AZ,1501 South Redondo Center Dr,Yuma                     ,AZ,85365,US,1,78.00,IA0032,N
LQUTLS,3/14/12,3/20/12,3/21/12,RD,RADISSON HOTELS,Radisson Hotel Yuma AZ,1501 South Redondo Center Dr,Yuma                     ,AZ,85365,US,1,78.00,IA0032,N
LQUTLS,3/14/12,3/20/12,3/21/12,RD,RADISSON HOTELS,Radisson Hotel Yuma AZ,1501 South Redondo Center Dr,Yuma                     ,AZ,85365,US,1,78.00,IA0032,N
LQUTLS,3/14/12,3/21/12,3/23/12,MC,MARRIOTT HOTELS,Marriott Tucson Univ Park AZ,880 E Second St,Tucson                   ,AZ,85719,US,2,103.00,GOVA00,N
LQUTLS,3/14/12,3/21/12,3/23/12,MC,MARRIOTT HOTELS,Marriott Tucson Univ Park AZ,880 E Second St,Tucson                   ,AZ,85719,US,2,103.00,GOVA00,N
LQUTLS,3/14/12,3/21/12,3/23/12,MC,MARRIOTT HOTELS,Marriott Tucson Univ Park AZ,880 E Second St,Tucson                   ,AZ,85719,US,2,103.00,GOVA00,N
LQXVFY,4/22/11,4/26/11,4/28/11,ES,EMBASSY SUITES,Embassy Stes Tampa FL,555 N Westshore Blvd,Tampa                    ,FL,33609,US,2,108.00,A0C,Y
LQYTYV,9/12/12,9/17/12,9/19/12,CX,COUNTRY HOSPITALITY INN,Cntry Innstes New Orleans Apt - Kenner L,1501 Veterans Memorial Blvd,Kenner                   ,LA,70062,US,2,97.00,IA0022,Y
LRBJIN,7/18/11,7/18/11,7/19/11,LM,LEXINGTON MGNT CORP.,La Posada Hotel And Suites,1000 Zaragoza Street,Laredo                   ,TX,78040,US,1,78.00,A1K,N
LRCGYI,8/12/11,8/15/11,8/17/11,HI,HOLIDAY INNS,Holiday Inn Airport,6655 Gateway West,El Paso                  ,TX,79990,US,2,88.00,KNG,N
LRECCK,9/27/12,10/1/12,10/2/12,ES,EMBASSY SUITES,Embassy Suites Louisville East KY,9940 Corporate Campus Drive,Louisville               ,KY,40223,US,1,97.00,A03A3D,N
LRFEUE,7/2/12,7/5/12,7/6/12,GI,HILTON GARDEN INN,Jackson Pearl Hilton Garden In,438 Riverwind Drive,Pearl                    ,MS,39208,US,1,77.00,A01A4K,Y
LRGFAX,11/7/11,11/8/11,11/9/11,MC,MARRIOTT HOTELS,Marriott New Orleans,555 Canal Street,New Orleans              ,LA,70140,US,1,135.00,GOVA00,N
LRGOZJ,1/12/11,1/17/11,1/19/11,CY,COURTYARD BY MARRIOTT,Courtyard Rosslyn,1533 Clarendon Blvd,Arlington                ,VA,22209,US,2,181.00,GOV,N
LRGQCN,5/10/11,5/12/11,5/13/11,LQ,LA QUINTA INN AND SUITES,La Quinta Inn Missi - San Diego CA,641 Camino Del Rio South,San Diego                ,CA,92108,US,1,99.00,A06,Y
LRKSZQ,1/20/11,1/25/11,1/26/11,SI,SHERATON HOTELS,Sheraton City Center,400 South 14Th Street,Saint Louis              ,MO,63103,US,1,103.25,W1K,N
LRLTTV,5/17/11,5/25/11,5/26/11,HH,HILTON/CONRAD HOTELS,Hilton Baltimore Bwi Airport Linthicum H,1739 West Nursery Road,Linthicum Heights        ,MD,21090,US,1,114.00,A02,N
LRLTTV,5/17/11,5/26/11,5/27/11,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,1,211.00,A02,N
LRLTTV,5/18/11,5/25/11,5/27/11,HH,HILTON/CONRAD HOTELS,Hilton Baltimore Bwi Airport Linthicum H,1739 West Nursery Road,Linthicum Heights        ,MD,21090,US,2,57.00,A02,N
LRLTTV,5/18/11,5/26/11,5/27/11,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,1,211.00,A02,N
LRLZBM,7/19/13,7/24/13,7/25/13,HG,HOMEWOOD SUITE,Homewood Stes - San Antonio TX,432 Market Street,San Antonio              ,TX,78205,US,1,106.00,A0BA2H,Y
LRMKHD,9/11/13,9/16/13,9/19/13,DT,DOUBLETREE HOTELS,Dtree Suites Detroit MI,525 Lafayette Blvd,Detroit                  ,MI,48226,US,3,91.00,A02A4D,Y
LROUCL,5/22/13,5/28/13,5/31/13,HI,HOLIDAY INNS,Holiday Inn Express - Kalispell MT,275 Treeline Road,Kalispell                ,MT,59901,US,3,87.00,KNGXVU,Y
LROUCL,5/22/13,5/28/13,5/31/13,HI,HOLIDAY INNS,Holiday Inn Express - Kalispell MT,275 Treeline Road,Kalispell                ,MT,59901,US,3,87.00,KNGXVU,Y
LRQONE,1/23/13,1/28/13,1/29/13,HI,HOLIDAY INNS,Holiday Inn Metro Romulus MI,8400 Merriman Road,Munger                   ,MI,48747,US,1,91.00,KNGXVU,Y
LRRGZJ,2/14/13,2/20/13,2/21/13,WG,WINGATE INNS,"Wingate By Wy El Paso, TX",6351 Gateway West,El Paso                  ,TX,79925,US,1,88.00,NK1ZGU,Y
LRROFR,3/22/12,3/25/12,3/26/12,WY,WYNDHAM HOTELS,Wyndham Garden Hotel - Oklahoma City OK,2101 S Meridian,Oklahoma City            ,OK,73108,US,1,81.00,N1KXVU,N
LRSCFR,12/5/12,12/9/12,12/13/12,HI,HOLIDAY INNS,Holiday Inn Express - Rockville MD,1775 Rockville Pike,Rockville                ,MD,20852,US,4,159.00,OQN523,Y
LRTOCX,1/5/11,1/10/11,1/11/11,GI,HILTON GARDEN INN,Jackson Pearl Hilton Garden In,438 Riverwind Drive,Pearl                    ,MS,39208,US,1,77.00,A00,Y
LRVGJK,8/4/11,8/8/11,8/11/11,BR,RENAISSANCE HOTELS,Renaissance Washington Dc,999 9Th Street Nw,Washington               ,DC,20001,US,3,157.00,GOV,N
LRVWDQ,5/8/13,5/13/13,5/16/13,SI,SHERATON HOTELS,Four Points Culver City CA,5990 Green Valley Circle,Culver City              ,CA,90230,US,3,125.00,P1KXVU,N
LRWZKT,1/25/13,1/29/13,2/1/13,RD,RADISSON HOTELS,"Radisson Hotel El Paso, TX",1770 Airway Boulevard,El Paso                  ,TX,79925,US,3,88.00,IA0078,N
LRXBCY,10/18/12,10/23/12,10/25/12,HX,HAMPTON INNS,Hampton Inn Alexandria VA,5821 Richmond Highway,Alexandria               ,VA,22303,US,2,224.00,A0GA3T,Y
LRXPLV,2/13/13,2/20/13,2/21/13,HI,HOLIDAY INNS,Holiday Inn Exp Stes Airport Albuquerque,1921 Yale Blvd Se,Albuquerque              ,NM,87106,US,1,80.00,KNGXVU,Y
LRXXGV,5/29/13,6/3/13,6/7/13,OM,OMNI HOTELS,Omni Hotel Fort Worth TX,1300 Houston Street,Fort Worth               ,TX,76102,US,4,139.00,A2QXVU,Y
LSBVDA,12/3/10,12/5/10,12/8/10,WI,WESTIN HOTELS,Westin Bonaventure Los Angeles CA,404 S Figueroa St,Los Angeles              ,CA,90071,US,3,123.00,F1K,N
LSBZFQ,10/11/11,10/12/11,10/14/11,LQ,LA QUINTA INN AND SUITES,La Quinta Inn West - El Paso TX,7550 Remcon Circle,El Paso                  ,TX,79912,US,2,59.00,A01A4B,N
LSHXDM,9/5/13,9/10/13,9/11/13,LE,LERMITAGE HOTEL,Duane Street Hotel,130 Duane Street,New York                 ,NY,10013,US,1,295.00,B1QXVU,Y
LSJNFU,7/15/11,7/17/11,7/19/11,HH,HILTON/CONRAD HOTELS,Hilton Tampa Airport,2225 North Lois Avenue,Tampa                    ,FL,33607,US,2,92.00,A03,Y
LSJZUZ,8/2/13,8/7/13,8/8/13,TO,TOWNPLACE SUITES,Towneplace Stes Marriott - Boise ID,1455 S Capitol Blvd,Boise                    ,ID,83706-3012,US,1,77.00,FDMT00,N
LSLPQZ,7/22/11,7/27/11,7/28/11,AL,ALOFT HOTELS,Aloft Tempe AZ,951 East Playa Del Norte Drive,Tempe                    ,AZ,85281,US,1,81.00,A1K,N
LSNRAE,1/6/11,1/11/11,1/13/11,HH,HILTON/CONRAD HOTELS,Hilton Palmer House,17 East Monroe Street,Chicago                  ,IL,60603,US,2,128.00,A0R,Y
LSPWGK,12/1/11,12/5/11,12/8/11,XV,SPRINGHILL SUITES,Springhill Suites Memphis TN,85 W. Court Avenue,Memphis                  ,TN,38103,US,3,93.00,GOVA00,N
LSQEEK,3/23/11,3/28/11,3/29/11,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,131.00,A2D,N
LSQIWJ,1/21/11,1/25/11,1/26/11,CY,COURTYARD BY MARRIOTT,Courtyard Detroit Downtown,333 East Jefferson,Detroit                  ,MI,48226,US,1,95.00,GOV,N
LSQYRA,12/7/12,12/11/12,12/12/12,HX,HAMPTON INNS,Hampton Stes Tulsa South Bixby,8220 East Regal Place,Tulsa                    ,OK,74133,US,1,77.00,A08A1N,Y
LSRTWE,4/21/11,4/26/11,4/28/11,HI,HOLIDAY INNS,Holiday Inn San Diego Bayside CA,4875 North Harbor Drive,San Diego                ,CA,92106,US,2,131.00,2QN,Y
LSUMMV,11/22/10,11/29/10,11/30/10,HI,HOLIDAY INNS,Holiday Inn Express Pineville NC,9820 Leitner Drive,Pineville                ,NC,28134,US,1,109.00,KNG,Y
LSUMMV,11/22/10,11/29/10,11/30/10,HI,HOLIDAY INNS,Holiday Inn Express Pineville NC,9820 Leitner Drive,Pineville                ,NC,28134,US,1,109.00,KNG,Y
LSUMMV,11/22/10,11/30/10,12/1/10,RQ,REGAL HOTELS INTERNATIONAL,Regal Biltmore,506 S Grand Av,Los Angeles              ,CA,90071-2607,US,1,123.00,C1K,Y
LSUMMV,11/22/10,11/30/10,12/1/10,RQ,REGAL HOTELS INTERNATIONAL,Regal Biltmore,506 S Grand Av,Los Angeles              ,CA,90071-2607,US,1,123.00,C1K,Y
LSZACM,6/5/13,6/10/13,6/14/13,RL,RED LION HOTELS,Red Lion Hotel Farmington NM,700 Scott Ave,Farmington               ,NM,87401,US,4,77.00,B1KXVU,Y
LTBMVK,4/3/13,4/8/13,4/10/13,HY,HYATT HOTELS,Hyatt Place Orlando Lake Mary FL,1255 S. International Parkway,Lake Mary                ,FL,32746,US,2,77.00,KGAFPL,Y
LTBSJM,2/16/11,2/22/11,2/23/11,YX,SYNXIS CORPORATION,"The Gilmore Hotel Ketchikan, AK",326 Front Street,Ketchikan                ,AK,99901,US,1,75.00,A1Q,N
LTCJJY,10/17/11,10/17/11,10/21/11,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,4,121.00,A00FEE,N
LTCMRJ,4/6/11,4/11/11,4/13/11,HY,HYATT HOTELS,Hyatt Place Overland Park KS,5001 W. 110Th Street,Leawood                  ,KS,66211,US,2,99.00,KNG,Y
LTCSZL,9/11/13,9/16/13,9/19/13,DT,DOUBLETREE HOTELS,Dtree Suites Detroit MI,525 Lafayette Blvd,Detroit                  ,MI,48226,US,3,91.00,A02A8Q,Y
LTGCLM,8/8/12,8/12/12,8/16/12,HY,HYATT HOTELS,Grand Hyatt Washington DC,1000 H St,Washington               ,DC,20001,US,4,169.00,DBLFPL,Y
LTGCNB,2/13/12,2/15/12,2/16/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Arpt Cruise - Fort Lauderda,455 State Road 84,Fort Lauderdale          ,FL,33316,US,1,149.00,STNXVU,N
LTGUVX,3/9/11,3/17/11,3/18/11,GI,HILTON GARDEN INN,Hilton Gardn Inn Cleveland Arp,4900 Emerald Court Sw,Cleveland                ,OH,44135,US,1,102.00,A00,N
LTGUVX,3/18/11,3/17/11,3/18/11,GI,HILTON GARDEN INN,Hilton Gardn Inn Cleveland Arp,4900 Emerald Court Sw,Cleveland                ,OH,44135,US,1,102.00,A00,N
LTKWNS,6/6/13,6/11/13,6/14/13,LQ,LA QUINTA INN AND SUITES,La Quinta Inn Ste Orl Conv Ctr - Orlando,8504 Universal Blvd,Orlando                  ,FL,32819,US,3,87.12,A05BU6,Y
LTMGHW,5/8/13,5/13/13,5/14/13,SI,SHERATON HOTELS,Four Points Bangor,308 Godfrey Blvd,Bangor                   ,ME,04401,US,1,75.00,H1KXVU,Y
LTPXOX,11/12/10,11/15/10,11/16/10,DI,DAYS INN,"Days Inn Greenville, MS",2701 Hwy 82 East,Greenville               ,MS,38701,US,1,55.00,ND1,N
LTRDFP,11/24/10,11/30/10,12/1/10,WI,WESTIN HOTELS,The Westin Los Angel  Los Angeles CA,5400 West Century Blvd,Los Angeles              ,CA,90045,US,1,123.00,A1K,N
LTTCZU,2/24/12,2/28/12,2/29/12,HY,HYATT HOTELS,Hyatt Regency Saint Louis MO,315 Chestnut St,Saint Louis              ,MO,63102,US,1,104.00,KNGFPL,N
LTTDYX,6/8/11,6/13/11,6/15/11,SI,SHERATON HOTELS,Sheraton Roanoke Hotel and Conference Ce,2801 Hershberger Road Nw,Roanoke                  ,VA,24017,US,2,99.00,A1K,Y
LTVMZD,2/6/12,2/9/12,2/10/12,HX,HAMPTON INNS,Hampton Inn Memphis-Perkins Rd,2700 Perkins Rd,Memphis                  ,TN,38118,US,1,93.00,A09A1A,Y
LTXKUT,12/14/12,12/19/12,12/20/12,FN,FAIRFIELD INN,Fairfield Inn N Stes Marriott Washington,500 H St NW,Washington               ,DC,20001,US,1,183.00,XVUN00,N
LTZIRU,9/21/11,9/25/11,9/26/11,WH,W HOTELS,W San Diego CA,421 West B Street,San Diego                ,CA,92101,US,1,131.00,A1K,Y
LTZIRU,9/21/11,9/26/11,9/29/11,SI,SHERATON HOTELS,Four Points Sheraton - San Diego,8110 Aero Dr,San Diego                ,CA,92123,US,3,80.00,K2D,Y
LTZLDQ,6/6/13,6/11/13,6/14/13,RA,RAMADA INNS,Ramada Ltd Elizabethtown KY,205 Commerce Drive,Elizabethtown            ,KY,42701,US,3,77.00,NQQ1ZG,Y
LUANQC,11/10/10,11/14/10,11/19/10,IC,INTERCONTINENTAL HOTELS,Intercontinental Sa Isle Verde,5961 Isla Verde Ave,Isle Verde,,00979,PR,5,159.00,KWC,N
LUCFRT,8/24/11,8/28/11,9/2/11,WI,WESTIN HOTELS,The Westin Arlington VA,801 N Glebe Road,Arlington                ,VA,22203,US,5,211.00,A1K,Y
LUDCJX,1/26/11,2/23/11,2/25/11,HY,HYATT HOTELS,Grand Hyatt Seattle WA,721 Pine Street,Seattle                  ,WA,98101-1815,US,2,139.00,KNG,N
LUDWWZ,1/5/11,1/10/11,1/12/11,HY,HYATT HOTELS,"Hyatt Arlington, VA",1325 Wilson Blvd,Arlington                ,VA,22209,US,2,181.00,DBL,Y
LUEQBK,10/12/11,10/16/11,10/18/11,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,2,133.00,A1KXVU,N
LUEQBK,10/12/11,10/18/11,10/20/11,HH,HILTON/CONRAD HOTELS,Hilton Waikiki  - Honolulu HI,2500 Kuhio Ave,Honolulu                 ,HI,96815,US,2,177.00,A0OAIN,N
LUGEZF,3/21/11,3/24/11,3/25/11,BR,RENAISSANCE HOTELS,Renaissance Mayflower,1127 Connecticut Ave Nw,Washington               ,DC,20036,US,1,211.00,GOV,N
LUGRPC,9/11/13,9/15/13,9/20/13,FA,FAIRMONT HOTELS,Fairmont San Jose CA,170 Market St At Fairmont Plz,San Jose                 ,CA,95113 2395,US,5,121.00,C1QXVU,Y
LUITVA,3/30/11,4/4/11,4/5/11,WI,WESTIN HOTELS,The Westin St. Francis,335 Powell Street,San Francisco            ,CA,94102-1875,US,1,219.00,J1Q,N
LUKTPN,5/13/11,5/17/11,5/18/11,XV,SPRINGHILL SUITES,Springhill Sts Marriott,5940 San Bernardo Avenue,Laredo                   ,TX,78041,US,1,78.00,GOV,N
LUNJNX,4/21/11,4/26/11,4/27/11,HY,HYATT HOTELS,Hyatt Place Lexington KY,2001 Bryant Road,Lexington                ,KY,40509,US,1,89.00,KGA,Y
LUOHDB,5/6/13,5/9/13,5/10/13,BW,BEST WESTERN INTL,Best Western Los Angeles CA,5005 W Century Blvd,Inglewood                ,CA,90304,US,1,99.00,A1KXVU,Y
LURILB,5/14/12,5/15/12,5/17/12,BW,BEST WESTERN INTL,Best Western Plus Hill House - Bakersfie,700 Truxtun Avenue,Bakersfield              ,CA,93301,US,2,77.00,A1KXVU,Y
LUSBXM,10/24/11,10/25/11,10/28/11,HH,HILTON/CONRAD HOTELS,Hilton Indianapolis,120 West Market Street,Indianapolis             ,IN,46204,US,3,91.00,A03BQ9,N
LUVFFS,3/27/13,3/31/13,4/5/13,MG,ROOM CENTRE,Magnolia Hotel Denver,818 17Th Street,Denver                   ,CO,80202,US,5,149.00,B1KXVU,N
LUVIBU,3/13/13,3/18/13,3/20/13,HG,HOMEWOOD SUITE,Homewood Ste Denver - Lakewood CO,139 Union Blvd,Denver                   ,CO,80228,US,2,149.00,A03A1F,Y
LUVIJG,9/6/12,9/11/12,9/12/12,HI,HOLIDAY INNS,Holiday Inn Express Salem VA,1525 E Main St,Salem                    ,VA,24153,US,1,86.00,KLNXVU,Y
LUXBEI,3/27/13,4/1/13,4/2/13,HI,HOLIDAY INNS,Holiday Inn Exp Radcliff KY,200 Endeavor Way,Radcliff                 ,KY,40160,US,1,77.00,KNGXVU,Y
LUYQYG,8/9/12,8/14/12,8/16/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Arpt KY Expo Ctr,830 Phillips Lane,Louisville               ,KY,40209,US,2,97.00,KNGXVU,Y
LVACZY,3/22/12,3/25/12,3/27/12,WH,W HOTELS,W Atlanta Downtown,45 Ivan Allen Jr Blvd,Atlanta                  ,GA,30308,US,2,133.00,A1KXVU,N
LVACZY,3/22/12,3/25/12,3/27/12,WH,W HOTELS,W Atlanta Downtown,45 Ivan Allen Jr Blvd,Atlanta                  ,GA,30308,US,2,133.00,A1KXVU,N
LVACZY,3/22/12,3/25/12,3/27/12,WH,W HOTELS,W Atlanta Downtown,45 Ivan Allen Jr Blvd,Atlanta                  ,GA,30308,US,2,133.00,A1KXVU,N
LVCARY,9/15/11,9/20/11,9/22/11,MC,MARRIOTT HOTELS,Marriott Jackson Downtown MS,200 Amite St,Jackson                  ,MS,39201,US,2,77.00,GOV,N
LVCTSW,2/13/12,2/16/12,2/17/12,FN,FAIRFIELD INN,"Fairfield Inn and Suites Lock Haven,",50 Spring St,Lock Haven               ,PA,17745,US,1,77.00,GOVA00,N
LVDWQT,8/4/11,8/8/11,8/9/11,CP,CROWNE PLAZA HOTELS,Crowne Plaza Msp Airport Mall - Blooming,Three Appletree Square,Minneapolis              ,MN,55425,US,1,120.00,KNG,Y
LVDWQT,8/4/11,8/9/11,8/10/11,RA,RAMADA INNS,Ramada Hotel Convention,205 W 4Th Street,Waterloo                 ,IA,50704,US,1,52.99,BNK,Y
LVEBDA,1/12/12,1/17/12,1/18/12,HX,HAMPTON INNS,Hampton Inn Columbus Airport OH,4280 International Gateway,Columbus                 ,OH,43219,US,1,94.00,A07A1N,N
LVEYSB,12/1/10,12/1/10,12/2/10,CY,COURTYARD BY MARRIOTT,Courtyard Greensboro,4400 W Wendover Ave,Greensboro               ,NC,27407,US,1,85.00,GOV,N
LVIZBY,8/15/13,8/19/13,8/20/13,HX,HAMPTON INNS,Hilton Inn Suites - Jacksonville NC,1032 Hampton Inn Way,Jacksonville             ,NC,28546,US,1,154.00,A0AA8L,Y
LVJJGT,3/31/11,4/5/11,4/6/11,HY,HYATT HOTELS,Hyatt Place Reno NV,1790 East Plumb Lane,Reno                     ,NV,89502,US,1,98.00,QQN,N
LVJNNZ,9/13/13,9/18/13,9/20/13,XV,SPRINGHILL SUITES,Springhill Suites Yuma AZ,1825 E 18Th St,Yuma                     ,AZ,85365,US,2,78.00,GOVB00,Y
LVJUHA,2/16/11,2/22/11,2/23/11,YX,SYNXIS CORPORATION,"The Gilmore Hotel Ketchikan, AK",326 Front Street,Ketchikan                ,AK,99901,US,1,75.00,C1Q,N
LVJZVH,1/27/12,1/31/12,2/1/12,DT,DOUBLETREE HOTELS,Doubletree Bay City Riverfront,One Wenonah Park Place,Bay City                 ,MI,48708,US,1,77.00,A03A97,Y
LVJZVH,1/27/12,2/1/12,2/2/12,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,91.00,W1KXVU,Y
LVLOYE,6/1/11,6/6/11,6/8/11,MC,MARRIOTT HOTELS,Marriott Washington DC,1221 22nd St Nw,Washington               ,DC,20037,US,2,211.00,GOV,Y
LVLOYE,6/2/11,6/6/11,6/8/11,MC,MARRIOTT HOTELS,Marriott Washington DC,1221 22nd St Nw,Washington               ,DC,20037,US,2,211.00,GOV,N
LVMIWL,7/19/12,7/24/12,7/25/12,DT,DOUBLETREE HOTELS,Doubletree Johnson City TN,211 Mockingbird Lane,Johnson City             ,TN,37601,US,1,77.00,A0CA78,N
LVMSLA,6/22/11,6/26/11,6/29/11,FA,FAIRMONT HOTELS,Fairmont San Francisco CA,Atop Nob Hill 950 Mason Street,San Francisco            ,CA,94108,US,3,150.00,D2D,N
LVOIEW,11/29/12,12/3/12,12/7/12,ES,EMBASSY SUITES,Embassy Suites Tampa Brandon FL,10220 Palm River Road,Tampa                    ,FL,33619,US,4,93.00,A05A9J,Y
LVPIEK,10/27/11,11/1/11,11/3/11,IN,INDIGO HOTELS,Hotel Indigo Gaslamp Quarter,509 9th Avenue,San Diego                ,CA,92101,US,2,131.00,KNGXVU,Y
LVQVWI,7/11/13,7/15/13,7/17/13,HH,HILTON/CONRAD HOTELS,Hilton Atlanta Airport And Twr,1031 Virginia Avenue,Atlanta                  ,GA,30354,US,2,133.00,A02K1Z,Y
LVWWMJ,6/30/11,7/5/11,7/6/11,UI,UTELL INTERNATIONAL,Windward Passage Hotel - St Thomas VI,Veterans Drive,St Thomas,,00804,VI,1,189.00,A0E,N
LVYAVO,1/26/12,1/26/12,1/27/12,DT,DOUBLETREE HOTELS,Doubletree Ontario CA,222 N Vineyard,Ontario                  ,CA,91764,US,1,96.00,A01ACW,N
LVYJPD,2/20/12,2/21/12,2/22/12,ES,EMBASSY SUITES,Embassy Stes Washin,1250 22Nd St Nw,Washington               ,DC,20037,US,1,183.00,A04A3X,N
LVYTVH,5/11/11,5/15/11,5/20/11,UZ,UNIREZ,Club Quarters,839 17Th Street Nw,Washington               ,DC,20006,US,5,211.00,B1Q,Y
LWAWHR,8/19/11,8/24/11,8/26/11,WY,WYNDHAM HOTELS,Wyndham Salt Lake City Hotel,215 West South Temple,Salt Lake City           ,UT,84101,US,2,95.00,IA0,Y
LWFUSJ,6/20/12,6/25/12,6/27/12,FN,FAIRFIELD INN,Fairfield Inn Marriott - Bangor ME,300 Odlin Rd,Bangor                   ,ME,04401,US,2,77.00,GOVA00,Y
LWGBCU,3/30/11,4/4/11,4/8/11,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,4,120.00,A00,N
LWGOFU,5/27/11,5/31/11,6/10/11,HH,HILTON/CONRAD HOTELS,Hilton Minneapolis Bloomington,3900 American Blvd West,Minneapolis              ,MN,55437,US,10,120.00,A01,N
LWIDTT,1/20/11,1/25/11,1/26/11,CY,COURTYARD BY MARRIOTT,Courtyard Dearborn,5200 Mercury Drive,Dearborn                 ,MI,48126,US,1,95.00,GOV,Y
LWIZNN,11/29/12,12/4/12,12/5/12,HX,HAMPTON INNS,Hampton Inn Denver W Lakewood CO,137 Union Blvd,Denver                   ,CO,80228,US,1,149.00,A0CA2N,Y
