GDS Record Locator,Reservation Date,Check In Date,Check Out Date,Hotel Chain Code,Hotel Chain Name,Hotel Property Name,Hotel Address,Hotel City Name,Hotel State,Hotel Zip Code,Hotel Country Code,Number of Room Nights,Daily Rate,Room Rate Code,Online Indicator
JWJEMJ,8/2/13,8/7/13,8/8/13,HH,HILTON/CONRAD HOTELS,Hilton Charlotte Executive Park NC,5624 Westpark Drive,Charlotte                ,NC,28217,US,1,97.00,A02D5T,Y
JWJEMJ,8/2/13,8/7/13,8/8/13,HH,HILTON/CONRAD HOTELS,Hilton Charlotte Executive Park NC,5624 Westpark Drive,Charlotte                ,NC,28217,US,1,97.00,A02D5T,Y
CZBMCY,8/5/13,8/5/13,8/9/13,WI,WESTIN HOTELS,The Westin San Francisco Airport,1 Old Bayshore Hwy,Millbrae                 ,CA,94030,US,4,111.00,C1KXVU,N
PXSAXB,8/5/13,8/6/13,8/7/13,GI,HILTON GARDEN INN,Hilton Grdn Inn Charlotte Upto,508 E Martin Luther King Jr Bl,Charlotte                ,NC,28202-2830,US,1,97.00,A0IB39,N
ZFYGEH,8/5/13,8/6/13,8/7/13,GI,HILTON GARDEN INN,Hilton Grdn Inn Charlotte Upto,508 E Martin Luther King Jr Bl,Charlotte                ,NC,28202-2830,US,1,97.00,A02B39,N
YEOWKP,8/5/13,8/7/13,8/8/13,HX,HAMPTON INNS,Hilton Inn Suites - Jacksonville NC,1032 Hampton Inn Way,Jacksonville             ,NC,28546,US,1,77.00,A09A8L,Y
ZCGUYC,8/5/13,8/7/13,8/9/13,GI,HILTON GARDEN INN,Hilton Garden Inn Denver Dwntw CO,1400 Welton Street,Denver                   ,CO,80202,US,2,149.00,A00A7U,N
JEGCJC,8/6/13,8/7/13,8/9/13,GI,HILTON GARDEN INN,Hilton Garden Inn Denver Dwntw CO,1400 Welton Street,Denver                   ,CO,80202,US,2,149.00,CORP,N
DQWVBF,8/6/13,8/8/13,8/9/13,UI,UTELL INTERNATIONAL,Nativo Lodge - Albuquerque NM,6000 Pan American Freeway Ne,Albuquerque              ,NM,87109,US,1,68.00,N1KXVU,N
IOOHVL,8/6/13,8/8/13,8/9/13,DT,DOUBLETREE HOTELS,Dbltree Raleigh Dur,4810 Page Creek Lane,Durham                   ,NC,27703,US,1,91.00,A01A8M,Y
IOOHVL,8/6/13,8/8/13,8/9/13,DT,DOUBLETREE HOTELS,Dbltree Raleigh Dur,4810 Page Creek Lane,Durham                   ,NC,27703,US,1,91.00,A01A8M,Y
ONAKJY,8/6/13,8/8/13,8/9/13,UI,UTELL INTERNATIONAL,Boston Park Plaza Hotel,50 Park Plaza At Arlington Str,Boston                   ,MA,02116,US,1,183.00,N1KXVU,Y
FVBPIG,8/6/13,8/8/13,8/9/13,DT,DOUBLETREE HOTELS,"Doubletree Spokane, WA",322 North Spokane Falls Court,Spokane                  ,WA,99210,US,1,87.00,A02AD2,Y
ECFGGX,8/6/13,8/12/13,8/15/13,HY,HYATT HOTELS,Grand Hyatt Washington DC,1000 H St NW,Washington               ,DC,20001,US,3,169.00,DBLFPL,N
ECFGGX,8/6/13,8/12/13,8/15/13,HY,HYATT HOTELS,Grand Hyatt Washington DC,1000 H St NW,Washington               ,DC,20001,US,3,169.00,DBLFPL,N
ECFGGX,8/6/13,8/12/13,8/15/13,HY,HYATT HOTELS,Grand Hyatt Washington DC,1000 H St NW,Washington               ,DC,20001,US,3,169.00,DBLFPL,N
ECFGGX,8/6/13,8/12/13,8/15/13,HY,HYATT HOTELS,Grand Hyatt Washington DC,1000 H St NW,Washington               ,DC,20001,US,3,169.00,DBLFPL,N
YIVROQ,8/7/13,8/7/13,8/9/13,HX,HAMPTON INNS,Hilton Inn Suites Denver Downtown - Denv,550 15Th Street,Denver                   ,CO,80202,US,2,149.00,A00A3W,N
AMSEIR,8/7/13,8/12/13,8/13/13,YX,SYNXIS CORPORATION,Marriott Ogden UT,247 24Th Street,Ogden                    ,UT,84401,US,1,77.00,F1KXVC,N
OMCGOS,8/7/13,8/12/13,8/15/13,SI,SHERATON HOTELS,Sheraton - Salt Lake City UT,150 West 500 South,Salt Lake City           ,UT,84101,US,3,96.00,A2DXVU,N
OMCGOS,8/7/13,8/12/13,8/15/13,SI,SHERATON HOTELS,Sheraton - Salt Lake City UT,150 West 500 South,Salt Lake City           ,UT,84101,US,3,96.00,A2DXVU,N
PGIJPA,8/7/13,8/12/13,8/14/13,MC,MARRIOTT HOTELS,Marriott Chicago SW Burr Ridge IL,1200 Burr Ridge Parkway,Willowbrook              ,IL,60527,US,2,92.00,GOVD00,N
ORDGNR,8/7/13,8/12/13,8/14/13,MC,MARRIOTT HOTELS,Marriott Chicago SW Burr Ridge IL,1200 Burr Ridge Parkway,Willowbrook              ,IL,60527,US,2,92.00,GOVD00,N
AMSEIR,8/7/13,8/13/13,8/16/13,WV,TRAVELCLICK,Little America  Salt,500 S Main St,Salt Lake City           ,UT,84101,US,3,96.00,A2QGOV,N
GZDKDS,8/7/13,8/13/13,8/16/13,HL,HILTON INTERNATIONAL,The Drake Hotel Chicago IL,140 East Walton Place,Chicago                  ,IL,60611 1501,US,3,155.00,CORP,N
FCJOVB,8/8/13,8/12/13,8/15/13,MC,MARRIOTT HOTELS,Marriott Anchorage Downtown,820 W 7th Ave P O Box 100219,Anchorage                ,AK,99501-0219,US,3,213.00,GOVA00,N
MRNYXG,8/8/13,8/12/13,8/14/13,CY,COURTYARD BY MARRIOTT,Courtyard Marriott - Louisville KY,100 South 2Nd St,Louisville               ,KY,40202,US,2,97.00,GOVA00,N
YTURHY,8/8/13,8/12/13,8/14/13,CY,COURTYARD BY MARRIOTT,Courtyard Marriott - Louisville KY,100 South 2Nd St,Louisville               ,KY,40202,US,2,97.00,GOVB00,N
EHSOQG,8/8/13,8/12/13,8/16/13,YO,CANDLEWOOD SUITES,Candlewood Suites Denver Lakewood CO,895 Tabor Street,Golden                   ,CO,80401,US,4,94.99,SQNXVU,N
EWIFIB,8/8/13,8/12/13,8/16/13,YO,CANDLEWOOD SUITES,Candlewood Suites Denver Lakewood CO,895 Tabor Street,Golden                   ,CO,80401,US,4,94.99,SQNXVU,N
KOCXXU,8/8/13,8/12/13,8/16/13,SI,SHERATON HOTELS,Sheraton Denver West Hotel Lakewood CO,360 Union Blvd,Denver                   ,CO,80228,US,4,149.00,C2QXVU,N
JJRXBH,8/8/13,8/12/13,8/14/13,SI,SHERATON HOTELS,Sheraton - Salt Lake City UT,150 West 500 South,Salt Lake City           ,UT,84101,US,2,96.00,A2DXVU,N
AZXQRO,8/8/13,8/12/13,8/15/13,DT,DOUBLETREE HOTELS,Doubletree By Hilton - Los Angeles CA,120 South Los Angeles St,Los Angeles              ,CA,90012,US,3,125.00,A00AGH,Y
JDPKNR,8/8/13,8/12/13,8/13/13,YX,SYNXIS CORPORATION,Marriott Ogden UT,247 24Th Street,Ogden                    ,UT,84401,US,1,77.00,F1KXVC,N
JDPKNR,8/8/13,8/12/13,8/13/13,YX,SYNXIS CORPORATION,Marriott Ogden UT,247 24Th Street,Ogden                    ,UT,84401,US,1,77.00,F1KXVC,N
MDAROR,8/8/13,8/12/13,8/13/13,YX,SYNXIS CORPORATION,Marriott Ogden UT,247 24Th Street,Ogden                    ,UT,84401,US,1,77.00,F1KXVC,N
ZLPQTS,8/8/13,8/12/13,8/13/13,YX,SYNXIS CORPORATION,Marriott Ogden UT,247 24Th Street,Ogden                    ,UT,84401,US,1,77.00,F1KXVC,N
EDJHHO,8/8/13,8/12/13,8/15/13,HI,HOLIDAY INNS,Holiday Inn Exp Stes Woodbridge VA,14030 Telegraph Road,Woodbridge               ,VA,22192,US,3,88.00,2DNXVU,N
CHAWGW,8/8/13,8/12/13,8/14/13,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,2,121.00,A02A5D,N
ORDGNR,8/8/13,8/12/13,8/14/13,MC,MARRIOTT HOTELS,Marriott Chicago SW Burr Ridge IL,1200 Burr Ridge Parkway,Willowbrook              ,IL,60527,US,2,92.00,GOVD00,N
CWWLHM,8/8/13,8/12/13,8/13/13,HH,HILTON/CONRAD HOTELS,Hilton Palm Beach Airport,150 Australian Avenue,West Palm Beach          ,FL,33406,US,1,84.00,A03A3W,N
CDDBNA,8/8/13,8/12/13,8/14/13,MC,MARRIOTT HOTELS,Marriott Chicago SW Burr Ridge IL,1200 Burr Ridge Parkway,Willowbrook              ,IL,60527,US,2,92.00,GOVD00,N
ZMWURS,8/8/13,8/12/13,8/14/13,HX,HAMPTON INNS,Hampton Inn Stes Lake Mary FL,850 Village Oak Ln,Lake Mary                ,FL,32746,US,2,77.00,A07A1V,Y
ZNYELD,8/8/13,8/12/13,8/14/13,WH,W HOTELS,Hotel Washington DC,515 15th Street,Washington               ,DC,20004,US,2,169.00,B1QXVU,N
ADELZP,8/8/13,8/12/13,8/15/13,KC,KIMCO HOTELS,Sir Francis Drake Hotel,450 Powell Street,San Francisco            ,CA,94102,US,3,155.00,D1QXVC,N
MZGJHV,8/8/13,8/12/13,8/15/13,AK,AUTOGRAPH COLLECTION,The Glenn Hotel,110 Marietta Street Nw,Atlanta                  ,GA,30303,US,3,133.00,GOVA00,N
BQCZUM,8/8/13,8/13/13,8/14/13,IC,INTERCONTINENTAL HOTELS,Intercontinental - San Francisco CA,1 Nob Hill,San Francisco            ,CA,94108,US,1,155.00,KTGXVU,Y
BXPVTG,8/8/13,8/13/13,8/14/13,KC,KIMCO HOTELS,Monaco Sf A Kimpton - San Francisco CA,501 Geary Street,San Francisco            ,CA,94102,US,1,155.00,A1QP09,N
YHOWXE,8/8/13,8/13/13,8/14/13,HI,HOLIDAY INNS,Holiday Inn Exp Stes Yankton SD,2607 Broadway Ave,Yankton                  ,SD,57078,US,1,77.00,2QN523,N
ZLPQTS,8/8/13,8/13/13,8/15/13,WV,TRAVELCLICK,Little America  Salt,500 S Main St,Salt Lake City           ,UT,84101,US,2,96.00,A2QGOV,N
JDPKNR,8/8/13,8/13/13,8/16/13,WV,TRAVELCLICK,Little America  Salt,500 S Main St,Salt Lake City           ,UT,84101,US,3,96.00,A2QGOV,N
JDPKNR,8/8/13,8/13/13,8/16/13,WV,TRAVELCLICK,Little America  Salt,500 S Main St,Salt Lake City           ,UT,84101,US,3,96.00,A2QGOV,N
MDAROR,8/8/13,8/13/13,8/16/13,WV,TRAVELCLICK,Little America  Salt,500 S Main St,Salt Lake City           ,UT,84101,US,3,96.00,A2QGOV,N
KATNJE,8/8/13,8/13/13,8/15/13,ES,EMBASSY SUITES,Embassy Suites Tampa Downtown,513 South Florida Avenue,Tampa                    ,FL,33602,US,2,93.00,A02A78,N
CDDLSU,8/8/13,8/13/13,8/15/13,ES,EMBASSY SUITES,Embassy Suites Tampa Downtown,513 South Florida Avenue,Tampa                    ,FL,33602,US,2,93.00,A02A78,N
ECVTAB,8/8/13,8/13/13,8/15/13,FA,FAIRMONT HOTELS,Fairmont San Francisco CA,Atop Nob Hill 950 Mason Street,San Francisco            ,CA,94108,US,2,155.00,D1QXVC,N
ECVTAB,8/8/13,8/13/13,8/15/13,FA,FAIRMONT HOTELS,Fairmont San Francisco CA,Atop Nob Hill 950 Mason Street,San Francisco            ,CA,94108,US,2,155.00,D1QXVC,N
ECVTAB,8/8/13,8/13/13,8/15/13,FA,FAIRMONT HOTELS,Fairmont San Francisco CA,Atop Nob Hill 950 Mason Street,San Francisco            ,CA,94108,US,2,155.00,D1QXVC,N
KKGITE,8/8/13,8/13/13,8/15/13,BR,RENAISSANCE HOTELS,The Mayflower Renaissance Hotel - Washin,1127 Connecticut Ave Nw,Washington               ,DC,20036,US,2,169.00,GOVA00,N
KPZBKJ,8/8/13,8/13/13,8/15/13,BR,RENAISSANCE HOTELS,The Mayflower Renaissance Hotel - Washin,1127 Connecticut Ave Nw,Washington               ,DC,20036,US,2,169.00,GOVA00,N
JBBSNT,8/8/13,8/13/13,8/16/13,WV,TRAVELCLICK,Hilton Embassy Row Washington DC,2015 Massachusetts Avenue,Washington               ,DC,20036,US,3,169.00,C1KRAC,N
FCJOVB,8/8/13,8/15/13,8/16/13,IQ,SCANRES HOSPITALITY,Westmark Baranof Juneau AK,127 North Franklin,Juneau                   ,AK,99801,US,1,149.00,B1QFER,N
ECVTAB,8/8/13,8/15/13,8/16/13,MC,MARRIOTT HOTELS,Marriott Lax Airport  Los Angeles CA,5855 Century Blvd,Los Angeles              ,CA,90045,US,1,125.00,GOVA00,N
ECVTAB,8/8/13,8/15/13,8/16/13,MC,MARRIOTT HOTELS,Marriott Lax Airport  Los Angeles CA,5855 Century Blvd,Los Angeles              ,CA,90045,US,1,125.00,GOVA00,N
ECVTAB,8/8/13,8/15/13,8/16/13,MC,MARRIOTT HOTELS,Marriott Lax Airport  Los Angeles CA,5855 Century Blvd,Los Angeles              ,CA,90045,US,1,125.00,GOVA00,N
MZGJHV,8/8/13,8/15/13,8/16/13,HH,HILTON/CONRAD HOTELS,Hilton Savannah Des,Bull And Liberty St,Savannah                 ,GA,31402-3979,US,1,95.00,A01DKN,N
BJRAAU,8/9/13,8/12/13,8/16/13,SI,SHERATON HOTELS,Sheraton Denver West Hotel Lakewood CO,360 Union Blvd,Denver                   ,CO,80228,US,4,149.00,C2QXVU,N
KOQPGT,8/9/13,8/12/13,8/15/13,DT,DOUBLETREE HOTELS,Doubletree By Hilton Cincinnati - Hebron,2826 Terminal Drive,Hebron                   ,KY,41048,US,3,87.00,A06A6Y,N
MMPZVJ,8/9/13,8/12/13,8/13/13,BW,BEST WESTERN INTL,Best Western Inn - Florence SC,1808 W. Lucas St.,Florence                 ,SC,29501,US,1,77.00,A2QGOV,N
CDDBNA,8/9/13,8/12/13,8/14/13,MC,MARRIOTT HOTELS,Marriott Chicago SW Burr Ridge IL,1200 Burr Ridge Parkway,Willowbrook              ,IL,60527,US,2,92.00,GOVD00,N
IYVDTR,8/9/13,8/12/13,8/14/13,LM,LEXINGTON MGNT CORP.,Bristol Hotel San Diego CA,1055 First Avenue,San Diego                ,CA,92101,US,2,124.00,B2DXVU,N
ADELZP,8/9/13,8/12/13,8/15/13,KC,KIMCO HOTELS,Sir Francis Drake Hotel,450 Powell Street,San Francisco            ,CA,94102,US,3,155.00,D1QXVC,N
ADELZP,8/9/13,8/12/13,8/15/13,KC,KIMCO HOTELS,Sir Francis Drake Hotel,450 Powell Street,San Francisco            ,CA,94102,US,3,155.00,D1QXVC,N
ASQKBS,8/9/13,8/12/13,8/16/13,RL,RED LION HOTELS,Red Lion Hotel Farmington NM,700 Scott Ave,Farmington               ,NM,87401,US,4,77.00,B2QXVC,N
DGFCYO,8/9/13,8/13/13,8/15/13,FA,FAIRMONT HOTELS,Fairmont San Francisco CA,Atop Nob Hill 950 Mason Street,San Francisco            ,CA,94108,US,2,155.00,D1QXVU,N
OQVEPZ,8/9/13,8/13/13,8/15/13,HI,HOLIDAY INNS,Holiday Inn Civic Center San Francisco C,50 8th Street,San Francisco            ,CA,94103,US,2,155.00,STNXVU,N
KPZBKJ,8/9/13,8/13/13,8/15/13,BR,RENAISSANCE HOTELS,The Mayflower Renaissance Hotel - Washin,1127 Connecticut Ave Nw,Washington               ,DC,20036,US,2,169.00,GOVA00,N
KPZBKJ,8/9/13,8/13/13,8/15/13,BR,RENAISSANCE HOTELS,The Mayflower Renaissance Hotel - Washin,1127 Connecticut Ave Nw,Washington               ,DC,20036,US,2,169.00,GOVA00,N
PYJIHL,8/9/13,8/13/13,8/15/13,HX,HAMPTON INNS,Hampton Suites Raleigh Durham Airport -,8021 Arco Corporate Dr,Raleigh                  ,NC,27617,US,2,91.00,A04A2P,N
YJLLPD,8/9/13,8/13/13,8/15/13,FA,FAIRMONT HOTELS,Fairmont San Francisco CA,Atop Nob Hill 950 Mason Street,San Francisco            ,CA,94108,US,2,155.00,D1QXVC,N
YJLLPD,8/9/13,8/13/13,8/15/13,FA,FAIRMONT HOTELS,Fairmont San Francisco CA,Atop Nob Hill 950 Mason Street,San Francisco            ,CA,94108,US,2,155.00,D1QXVC,N
YJLLPD,8/9/13,8/15/13,8/16/13,MC,MARRIOTT HOTELS,Marriott Lax Airport  Los Angeles CA,5855 Century Blvd,Los Angeles              ,CA,90045,US,1,125.00,GOVA00,N
YJLLPD,8/9/13,8/15/13,8/16/13,MC,MARRIOTT HOTELS,Marriott Lax Airport  Los Angeles CA,5855 Century Blvd,Los Angeles              ,CA,90045,US,1,125.00,GOVA00,N
JBHJXJ,8/11/13,8/12/13,8/14/13,LQ,LA QUINTA INN AND SUITES,La Quinta Chicago,855 79Th Street,Willowbrook              ,IL,60527,US,2,85.00,A02A1T,N
DYCBII,8/12/13,8/13/13,8/15/13,BR,RENAISSANCE HOTELS,Renaissance New York Hotel - New York NY,130 East 57Th St,New York                 ,NY,10022,US,2,216.00,GOVA00,N
LPLNZC,8/12/13,8/13/13,8/15/13,MC,MARRIOTT HOTELS,Marriott Marquis - New York NY,1535 Broadway,New York                 ,NY,10036,US,2,216.00,GOVA00,N
NLLATF,8/12/13,8/14/13,8/16/13,MC,MARRIOTT HOTELS,Marriott Lax Airport  Los Angeles CA,5855 Century Blvd,Los Angeles              ,CA,90045,US,2,125.00,GOVA00,N
YPHTRA,8/12/13,8/15/13,8/16/13,BR,RENAISSANCE HOTELS,Renaissance Dwtn Wash DC Hotel - Washing,999 9th St NW,Washington               ,DC,20001,US,1,169.00,GOVA00,N
ZQVOJB,8/12/13,8/17/13,8/21/13,SI,SHERATON HOTELS,Sheraton Anchorage AK,401 East 6Th Avenue,Anchorage                ,AK,99501,US,4,213.00,C1KXVU,N
CURXRP,8/12/13,8/19/13,8/21/13,HI,HOLIDAY INNS,Holiday Inn Natl Air Arlington VA,2650 Jefferson Davis Hwy,Arlington                ,VA,22202,US,2,99.00,KNGXVU,N
ZSUSHB,8/12/13,8/19/13,8/22/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Natl Airport Arlington VA,1480 Crystal Drive,Arlington                ,VA,22202,US,3,109.00,KNGXVU,N
DZNGQS,8/12/13,8/20/13,8/22/13,RC,RESIDENCE INNS,Residence Inn Louisville Downtown KY,333 East Market Street,Louisville               ,KY,40202,US,2,97.00,CORP,N
DYCBII,8/13/13,8/13/13,8/15/13,BR,RENAISSANCE HOTELS,Renaissance New York Hotel - New York NY,130 East 57Th St,New York                 ,NY,10022,US,2,216.00,GOVA00,N
ERLDAV,8/13/13,8/14/13,8/15/13,MT,MICROTEL,Microtel Southern Pines NC,205 Windstar Place,Southern Pines           ,NC,28387,US,1,62.10,QN,N
FFPEOR,8/13/13,8/15/13,8/16/13,IQ,SCANRES HOSPITALITY,Westmark Baranof Juneau AK,127 North Franklin,Juneau                   ,AK,99801,US,1,149.00,C1SGOV,Y
KTQUTL,8/13/13,8/19/13,8/21/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Natl Airport Arlington VA,1480 Crystal Drive,Arlington                ,VA,22202,US,2,109.00,KSNXVU,N
LHUSUX,8/14/13,8/18/13,8/23/13,DT,DOUBLETREE HOTELS,"Doubletree Hotel Portland, OR",1000 Ne Multnomah,Portland                 ,OR,97232,US,5,113.00,A05ABL,N
AGHGTW,8/14/13,8/18/13,8/22/13,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,4,169.00,GOVA00,N
PGYXLW,8/14/13,8/18/13,8/30/13,RA,RAMADA INNS,Ramada Ltd Ste San Diego S Bay CA,3878 Dalbergia Court,San Diego                ,CA,92113,US,12,72.00,Z811XV,N
GKGLEH,8/14/13,8/19/13,8/23/13,DT,DOUBLETREE HOTELS,Doubletree Washington Natl Airport,300 Army Navy Drive,Arlington                ,VA,22202,US,4,169.00,A03AEQ,Y
GKGLEH,8/14/13,8/19/13,8/23/13,DT,DOUBLETREE HOTELS,Doubletree Washington Natl Airport,300 Army Navy Drive,Arlington                ,VA,22202,US,4,169.00,A03AEQ,Y
PFJFBB,8/14/13,8/19/13,8/23/13,CY,COURTYARD BY MARRIOTT,Courtyard Marriott - Denver CO,934 16Th Street,Denver                   ,CO,80202,US,4,149.00,GOVB00,Y
LYTEYJ,8/14/13,8/19/13,8/22/13,WH,W HOTELS,Hotel Washington DC,515 15th Street,Washington               ,DC,20004,US,3,169.00,B1QXVU,Y
CLUHNY,8/14/13,8/19/13,8/23/13,HG,HOMEWOOD SUITE,Homewood Suites Msp New Brighton - St Pa,1815 Old Highway 8 Nw,Saint Paul               ,MN,55112,US,4,151.25,A03A02,N
HVFDVC,8/14/13,8/19/13,8/20/13,DT,DOUBLETREE HOTELS,Doubletree Detroit Dearborn,5801 Southfield Expressway,Detroit                  ,MI,48228,US,1,91.00,A04ACW,Y
HVFDVC,8/14/13,8/19/13,8/20/13,DT,DOUBLETREE HOTELS,Doubletree Detroit Dearborn,5801 Southfield Expressway,Detroit                  ,MI,48228,US,1,91.00,A04ACW,Y
CRKWYY,8/14/13,8/19/13,8/20/13,DT,DOUBLETREE HOTELS,Doubletree Detroit Dearborn,5801 Southfield Expressway,Detroit                  ,MI,48228,US,1,91.00,A04ACW,Y
PLHZFW,8/14/13,8/19/13,8/21/13,GH,GRAND HERITAGE,Condado Plaza San Juan,999 Ashford Avenue,San Juan,CP,00902,PR,2,145.00,A0EA1E,Y
OOBVUS,8/14/13,8/19/13,8/21/13,ES,EMBASSY SUITES,Embassy Stes Crysta Arlington VA,1300 Jefferson Davis Hwy,Arlington                ,VA,22202,US,2,84.50,A0HA43,Y
FMSRCA,8/14/13,8/19/13,8/20/13,HX,HAMPTON INNS,Hilton Inn Suites - Jacksonville NC,1032 Hampton Inn Way,Jacksonville             ,NC,28546,US,1,77.00,A09A8L,N
CGNNAG,8/14/13,8/19/13,8/22/13,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,3,169.00,A0CE0J,N
DEHUOA,8/14/13,8/19/13,8/22/13,HY,HYATT HOTELS,Hyatt Regency Crysta Arlington VA,2799 Jefferson Davis Hwy,Arlington                ,VA,22202,US,3,169.00,KNGFPL,N
DHQUON,8/14/13,8/19/13,8/22/13,HY,HYATT HOTELS,Hyatt Regency Crysta Arlington VA,2799 Jefferson Davis Hwy,Arlington                ,VA,22202,US,3,169.00,KNGFPL,N
EDCTHG,8/14/13,8/19/13,8/22/13,HY,HYATT HOTELS,Hyatt Regency Crysta Arlington VA,2799 Jefferson Davis Hwy,Arlington                ,VA,22202,US,3,169.00,KNGFPL,Y
PJNWIB,8/14/13,8/19/13,8/22/13,SM,INNLINK,EAI Meridian at Pentagon City - Arlingto,1221B South Eads Street,Arlington                ,VA,22202,US,3,147.54,A1QXVU,Y
YZIVQH,8/14/13,8/19/13,8/22/13,RD,RADISSON HOTELS,Radisson Htl Reagan Arlington VA,2020 Jefferson Davis Hwy,Arlington                ,VA,22202,US,3,139.00,IA0050,N
EMIKBK,8/14/13,8/19/13,8/23/13,HY,HYATT HOTELS,Hyatt Place Boise Towne Square - Boise I,925 North Milwaukee Street,Boise                    ,ID,83704,US,4,77.00,DBLFPL,Y
FHDSEG,8/14/13,8/19/13,8/23/13,HX,HAMPTON INNS,Dtree By Hilton Was,300 Army Navy Dr,Arlington                ,VA,22202,US,4,169.00,A07A3N,N
HVFDVC,8/14/13,8/20/13,8/21/13,OM,OMNI HOTELS,Omni Severin Hotel Indianapolis IN,40 West Jackson Place,Indianapolis             ,IN,46225,US,1,91.00,DKAXVU,Y
HVFDVC,8/14/13,8/20/13,8/21/13,OM,OMNI HOTELS,Omni Severin Hotel Indianapolis IN,40 West Jackson Place,Indianapolis             ,IN,46225,US,1,91.00,DKAXVU,Y
BXHIXJ,8/14/13,8/20/13,8/21/13,OM,OMNI HOTELS,Omni Severin Hotel Indianapolis IN,40 West Jackson Place,Indianapolis             ,IN,46225,US,1,91.00,DKAXVU,Y
AMLQTI,8/14/13,8/20/13,8/23/13,HY,HYATT HOTELS,Hyatt Place Lexington KY,2001 Bryant Road,Lexington                ,KY,40509,US,3,100.00,KNGFPL,N
BXDJGG,8/14/13,8/21/13,8/23/13,ES,EMBASSY SUITES,Embassy Suites Downtown - Atlanta GA,267 Marietta Street,Atlanta                  ,GA,30313,US,2,133.00,A02A6I,N
BZKNXP,8/14/13,8/21/13,8/22/13,WI,WESTIN HOTELS,The Westin Crown Center Kansas City MO,One Pershing Rd,Kansas City              ,MO,64108,US,1,87.00,C1KXVU,Y
JMRTCX,8/15/13,8/18/13,8/23/13,CQ,CLUB QUARTERS,Club Quarters - Washington DC,839 17Th Street Nw,Washington               ,DC,20006,US,5,169.00,D1QXVC,N
CWICUL,8/15/13,8/18/13,8/21/13,HH,HILTON/CONRAD HOTELS,"Hilton Minneapolis Bloomington, MN",3800 American Boulevard East,Minneapolis              ,MN,55420,US,3,121.00,A00A5D,Y
DBIHKT,8/15/13,8/19/13,8/23/13,HI,HOLIDAY INNS,Holiday Inn Express Stanton Disneyland P,7161 Westc Katella Avenue,Stanton                  ,CA,90680,US,4,194.00,KEN523,N
BNJZNA,8/15/13,8/19/13,8/21/13,GH,GRAND HERITAGE,Condado Plaza San Juan,999 Ashford Avenue,San Juan,CP,00902,PR,2,145.00,A0EA1E,N
CXENDK,8/15/13,8/19/13,8/22/13,WV,TRAVELCLICK,Pullman Plaza Hotel Huntington WV,1001 Third Avenue,Huntington               ,WV,25701,US,3,77.00,C1KGOV,N
AXXGLD,8/15/13,8/19/13,8/22/13,RC,RESIDENCE INNS,Residence Inn Marriott - Aurora CO,16490 E 40Th Circle,Aurora                   ,CO,80011,US,3,149.00,XVUN00,Y
ZQPQKQ,8/15/13,8/19/13,8/20/13,HX,HAMPTON INNS,Hilton Inn Suites - Jacksonville NC,1032 Hampton Inn Way,Jacksonville             ,NC,28546,US,1,77.00,A08A8L,N
DXDPME,8/15/13,8/19/13,8/21/13,CY,COURTYARD BY MARRIOTT,Courtyard Marriott,400 Royal Hawaiian Avenue,Honolulu                 ,HI,96815,US,2,155.00,FABY00,N
KBEVWT,8/15/13,8/19/13,8/20/13,WH,W HOTELS,Hotel Washington DC,515 15th Street,Washington               ,DC,20004,US,1,169.00,B1QXVU,N
AHPBCL,8/15/13,8/19/13,8/22/13,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,3,121.00,A0CA5R,Y
CVOFVA,8/15/13,8/19/13,8/22/13,DT,DOUBLETREE HOTELS,Doubletree Detroit Dearborn,5801 Southfield Expressway,Detroit                  ,MI,48228,US,3,91.00,A03ACW,N
NZXFNF,8/15/13,8/19/13,8/23/13,DT,DOUBLETREE HOTELS,Doubletree By Hilton Cincinnati - Hebron,2826 Terminal Drive,Hebron                   ,KY,41048,US,4,87.00,A01A6Y,Y
NZXFNF,8/15/13,8/19/13,8/23/13,DT,DOUBLETREE HOTELS,Doubletree By Hilton Cincinnati - Hebron,2826 Terminal Drive,Hebron                   ,KY,41048,US,4,87.00,A01A6Y,Y
LVIZBY,8/15/13,8/19/13,8/20/13,HX,HAMPTON INNS,Hilton Inn Suites - Jacksonville NC,1032 Hampton Inn Way,Jacksonville             ,NC,28546,US,1,154.00,A0AA8L,Y
BOPCWN,8/15/13,8/19/13,8/22/13,DT,DOUBLETREE HOTELS,Doubletree Detroit Dearborn,5801 Southfield Expressway,Detroit                  ,MI,48228,US,3,91.00,A03ACW,N
BOPCWN,8/15/13,8/19/13,8/22/13,DT,DOUBLETREE HOTELS,Doubletree Detroit Dearborn,5801 Southfield Expressway,Detroit                  ,MI,48228,US,3,91.00,A03ACW,N
